Order_ID,Order_Date,Region,Segment,Category,Sub_Category,Channel,Customer_ID,Customer_Name,Quantity,Unit_Price,Discount,Revenue,Cost,Profit,Year,Month,Month_Name,Quarter,Profit_Margin,Year_Month
ORD-107564,2024-09-20,South,Home Office,Office Supplies,Art Supplies,Online,CUST-5068,Diya Patel,5,152.5,0.05,724.38,538.06,186.32,2024,9,Sep,Q3,0.25721306496590185,2024-09
ORD-107565,2025-07-29,East,Home Office,Office Supplies,Paper,Online,CUST-1636,Riya Jha,6,121.78,0.2,584.54,369.88,214.66,2025,7,Jul,Q3,0.3672289321517775,2025-07
ORD-107566,2024-08-18,North,Home Office,Furniture,Bookcases,Online,CUST-5151,Aditya Kumar,1,416.54,0.0,416.54,338.94,77.6,2024,8,Aug,Q3,0.1862966341767897,2024-08
ORD-107567,2024-10-21,West,Home Office,Technology,Laptops,Partner,CUST-6001,Kabir Das,7,685.39,0.0,4797.72,3401.22,1396.5,2024,10,Oct,Q4,0.29107576098646853,2024-10
ORD-107568,2025-10-26,North,Home Office,Furniture,Chairs,Retail,CUST-9349,Anaya Roy,6,516.03,0.1,2786.57,1981.0,805.57,2025,10,Oct,Q4,0.2890901717882558,2025-10
ORD-107569,2024-02-28,East,Home Office,Office Supplies,Labels,Partner,CUST-4036,Diya Verma,2,165.18,0.0,330.37,233.72,96.65,2024,2,Feb,Q1,0.2925507764022157,2024-02
ORD-107570,2024-04-18,East,Home Office,Technology,Accessories,Online,CUST-5744,Vivaan Jha,2,479.92,0.0,959.83,628.72,331.11,2024,4,Apr,Q2,0.3449673379660982,2024-04
ORD-107571,2025-07-24,South,Consumer,Furniture,Storage,Online,CUST-6837,Aarav Jha,5,401.35,0.0,2006.75,1502.73,504.02,2025,7,Jul,Q3,0.25116232714588266,2025-07
ORD-107572,2024-04-17,North,Home Office,Technology,Monitors,Retail,CUST-5245,Aditya Sinha,2,291.9,0.1,525.42,316.1,209.32,2024,4,Apr,Q2,0.39838605306231206,2024-04
ORD-107573,2024-10-22,East,Corporate,Office Supplies,Binders,Partner,CUST-4171,Anaya Sharma,4,175.08,0.15,595.28,361.34,233.94,2024,10,Oct,Q4,0.3929915333960489,2024-10
ORD-107574,2024-04-19,North,Corporate,Technology,Monitors,Retail,CUST-5297,Anaya Roy,7,315.29,0.1,1986.34,1531.3,455.04,2024,4,Apr,Q2,0.22908464814684296,2024-04
ORD-107575,2024-01-11,North,Consumer,Office Supplies,Art Supplies,Retail,CUST-5135,Meera Das,5,109.8,0.0,549.01,328.0,221.01,2024,1,Jan,Q1,0.40256097338846286,2024-01
ORD-107576,2025-02-07,East,Home Office,Furniture,Bookcases,Partner,CUST-3092,Arjun Gupta,6,532.03,0.05,3032.56,2152.31,880.25,2025,2,Feb,Q1,0.2902663096525708,2025-02
ORD-107577,2025-05-13,South,Corporate,Furniture,Bookcases,Partner,CUST-4834,Kabir Jha,2,426.2,0.15,724.54,443.92,280.62,2025,5,May,Q2,0.3873078090926657,2025-05
ORD-107578,2025-01-22,West,Corporate,Technology,Monitors,Online,CUST-3151,Aarav Das,7,655.62,0.15,3900.94,3120.99,779.95,2025,1,Jan,Q1,0.1999389890641743,2025-01
ORD-107579,2024-08-12,West,Corporate,Office Supplies,Paper,Retail,CUST-8496,Aarav Kumar,1,97.58,0.15,82.94,48.88,34.06,2024,8,Aug,Q3,0.4106583072100314,2024-08
ORD-107580,2025-04-26,East,Consumer,Technology,Phones,Partner,CUST-5674,Riya Verma,3,259.38,0.0,778.14,507.18,270.96,2025,4,Apr,Q2,0.34821497416917263,2025-04
ORD-107581,2024-04-18,North,Consumer,Furniture,Tables,Partner,CUST-4323,Aarav Patel,1,104.61,0.0,104.61,63.43,41.17,2024,4,Apr,Q2,0.3935570213172737,2024-04
ORD-107582,2025-10-16,South,Corporate,Technology,Accessories,Online,CUST-8213,Riya Patel,7,588.77,0.0,4121.42,2760.52,1360.9,2025,10,Oct,Q4,0.3302017265893794,2025-10
ORD-107583,2024-11-09,South,Home Office,Technology,Accessories,Online,CUST-5888,Aditya Kumar,2,704.68,0.0,1409.36,1144.76,264.59,2024,11,Nov,Q4,0.18773769654311176,2024-11
ORD-107584,2025-02-15,North,Consumer,Furniture,Bookcases,Retail,CUST-7945,Diya Verma,1,464.86,0.1,418.37,290.1,128.28,2025,2,Feb,Q1,0.30661854339460287,2025-02
ORD-107585,2025-03-27,East,Consumer,Office Supplies,Labels,Retail,CUST-9706,Isha Verma,5,56.44,0.0,282.19,202.45,79.74,2025,3,Mar,Q1,0.28257556965165315,2025-03
ORD-107586,2025-07-28,East,Home Office,Technology,Laptops,Partner,CUST-5388,Aditya Sharma,1,663.87,0.0,663.87,401.97,261.9,2025,7,Jul,Q3,0.394504948257942,2025-07
ORD-107587,2024-04-11,West,Consumer,Furniture,Storage,Partner,CUST-1858,Meera Kumar,6,202.3,0.0,1213.82,720.58,493.24,2024,4,Apr,Q2,0.40635349557595035,2024-04
ORD-107588,2024-03-12,West,Corporate,Technology,Accessories,Partner,CUST-1405,Aarav Sharma,3,632.06,0.05,1801.38,1075.63,725.75,2024,3,Mar,Q1,0.40288556551088606,2024-03
ORD-107589,2025-07-20,North,Consumer,Furniture,Tables,Retail,CUST-5323,Isha Jha,4,203.54,0.2,651.31,381.34,269.97,2025,7,Jul,Q3,0.4145030784112021,2025-07
ORD-107590,2025-01-29,East,Consumer,Office Supplies,Binders,Partner,CUST-1367,Kabir Verma,4,17.05,0.1,61.39,38.59,22.8,2025,1,Jan,Q1,0.3713959928327089,2025-01
ORD-107591,2024-08-13,North,Consumer,Office Supplies,Art Supplies,Online,CUST-4480,Riya Roy,5,21.65,0.05,102.81,64.11,38.71,2024,8,Aug,Q3,0.376519793794378,2024-08
ORD-107592,2025-09-05,East,Consumer,Office Supplies,Labels,Online,CUST-7716,Kabir Patel,2,40.7,0.15,69.19,40.81,28.38,2025,9,Sep,Q3,0.41017488076311603,2025-09
ORD-107593,2025-06-18,East,Consumer,Technology,Monitors,Online,CUST-1527,Diya Singh,1,305.31,0.0,305.31,200.22,105.09,2025,6,Jun,Q2,0.3442075267760637,2025-06
ORD-107594,2024-10-24,North,Consumer,Technology,Accessories,Partner,CUST-2438,Aarav Singh,1,243.48,0.0,243.48,162.77,80.71,2024,10,Oct,Q4,0.33148513224905535,2024-10
ORD-107595,2025-09-08,West,Home Office,Furniture,Storage,Retail,CUST-4447,Isha Sharma,5,509.63,0.15,2165.92,1407.24,758.68,2025,9,Sep,Q3,0.35028071212233136,2025-09
ORD-107596,2024-10-05,West,Consumer,Office Supplies,Labels,Retail,CUST-9838,Isha Jha,6,34.33,0.0,205.98,165.28,40.71,2024,10,Oct,Q4,0.19764054762598313,2024-10
ORD-107597,2024-02-07,East,Home Office,Office Supplies,Paper,Partner,CUST-2409,Kabir Jha,2,80.36,0.0,160.73,104.26,56.46,2024,2,Feb,Q1,0.35127232003981834,2024-02
ORD-107598,2025-03-03,West,Home Office,Technology,Accessories,Retail,CUST-8009,Aditya Kumar,1,425.33,0.1,382.79,251.39,131.4,2025,3,Mar,Q1,0.34326915541158337,2025-03
ORD-107599,2025-02-02,East,Home Office,Furniture,Storage,Online,CUST-6041,Diya Patel,1,256.32,0.15,217.88,134.15,83.73,2025,2,Feb,Q1,0.3842941068478062,2025-02
ORD-107600,2025-09-16,West,Consumer,Technology,Laptops,Partner,CUST-2284,Riya Sharma,2,711.07,0.1,1279.93,928.89,351.03,2025,9,Sep,Q3,0.27425718593985604,2025-09
ORD-107601,2024-09-13,North,Corporate,Furniture,Tables,Retail,CUST-5584,Kabir Patel,6,418.47,0.1,2259.74,1384.13,875.61,2024,9,Sep,Q3,0.38748263074513,2024-09
ORD-107602,2025-07-08,North,Consumer,Office Supplies,Paper,Retail,CUST-2210,Aditya Patel,6,81.59,0.0,489.56,300.59,188.97,2025,7,Jul,Q3,0.38599967317591305,2025-07
ORD-107603,2024-04-22,West,Corporate,Furniture,Bookcases,Online,CUST-3270,Isha Sharma,3,390.65,0.0,1171.96,864.61,307.36,2024,4,Apr,Q2,0.2622615106317622,2024-04
ORD-107604,2024-02-02,West,Home Office,Technology,Phones,Partner,CUST-8894,Aarav Sharma,4,470.95,0.15,1601.25,1140.66,460.59,2024,2,Feb,Q1,0.28764402810304446,2024-02
ORD-107605,2025-05-29,West,Home Office,Furniture,Chairs,Partner,CUST-3874,Anaya Jha,1,458.13,0.05,435.22,343.3,91.92,2025,5,May,Q2,0.21120352924957492,2025-05
ORD-107606,2025-03-10,North,Corporate,Furniture,Storage,Online,CUST-4865,Arjun Roy,4,263.06,0.0,1052.24,773.43,278.81,2025,3,Mar,Q1,0.26496806812134116,2025-03
ORD-107607,2024-08-25,West,Consumer,Furniture,Chairs,Online,CUST-4075,Kabir Roy,2,66.41,0.05,126.17,88.74,37.43,2024,8,Aug,Q3,0.2966632321471031,2024-08
ORD-107608,2024-02-02,East,Home Office,Furniture,Storage,Partner,CUST-1710,Anaya Singh,6,63.62,0.0,381.71,246.86,134.85,2024,2,Feb,Q1,0.3532786670509025,2024-02
ORD-107609,2025-03-05,West,Consumer,Technology,Monitors,Retail,CUST-2310,Riya Singh,6,209.97,0.05,1196.81,705.14,491.67,2025,3,Mar,Q1,0.41081708876095624,2025-03
ORD-107610,2025-05-03,South,Home Office,Technology,Laptops,Partner,CUST-3353,Meera Das,1,94.42,0.1,84.98,50.28,34.7,2025,5,May,Q2,0.40833137208755005,2025-05
ORD-107611,2024-04-30,South,Corporate,Office Supplies,Art Supplies,Partner,CUST-1324,Diya Sinha,1,164.79,0.1,148.31,106.62,41.68,2024,4,Apr,Q2,0.2810329714786596,2024-04
ORD-107612,2024-06-17,East,Home Office,Office Supplies,Paper,Partner,CUST-8943,Meera Roy,3,148.32,0.0,444.97,280.85,164.12,2024,6,Jun,Q2,0.3688338539676832,2024-06
ORD-107613,2025-02-18,North,Home Office,Office Supplies,Art Supplies,Online,CUST-8321,Vivaan Jha,6,139.98,0.0,839.89,506.04,333.85,2025,2,Feb,Q1,0.3974925287835312,2025-02
ORD-107614,2025-12-13,East,Home Office,Office Supplies,Art Supplies,Retail,CUST-8212,Aditya Verma,4,142.16,0.0,568.65,445.83,122.82,2025,12,Dec,Q4,0.2159852281719863,2025-12
ORD-107615,2024-07-16,West,Home Office,Technology,Phones,Partner,CUST-1313,Aarav Verma,4,634.05,0.15,2155.77,1287.16,868.62,2024,7,Jul,Q3,0.40292795613632254,2024-07
ORD-107616,2024-10-11,South,Corporate,Furniture,Tables,Online,CUST-9586,Aarav Patel,3,344.36,0.0,1033.07,623.37,409.69,2024,10,Oct,Q4,0.39657525627498624,2024-10
ORD-107617,2025-06-26,East,Corporate,Office Supplies,Labels,Retail,CUST-9194,Arjun Sinha,7,58.91,0.1,371.11,279.64,91.46,2025,6,Jun,Q2,0.24644983967017864,2025-06
ORD-107618,2024-01-23,West,Consumer,Furniture,Bookcases,Retail,CUST-9544,Arjun Gupta,5,285.55,0.05,1356.34,1046.84,309.51,2024,1,Jan,Q1,0.22819499535514695,2024-01
ORD-107619,2025-07-14,North,Corporate,Office Supplies,Art Supplies,Online,CUST-2350,Meera Singh,4,97.5,0.05,370.49,220.54,149.95,2025,7,Jul,Q3,0.4047342708305217,2025-07
ORD-107620,2024-01-05,North,Home Office,Office Supplies,Art Supplies,Online,CUST-6223,Aarav Kumar,5,8.96,0.0,44.81,28.8,16.01,2024,1,Jan,Q1,0.35728632001785315,2024-01
ORD-107621,2025-03-31,East,Corporate,Technology,Laptops,Online,CUST-6763,Diya Sharma,4,243.32,0.0,973.3,633.23,340.06,2025,3,Mar,Q1,0.3493886776944416,2025-03
ORD-107622,2024-05-05,North,Home Office,Furniture,Bookcases,Online,CUST-4489,Riya Patel,5,582.23,0.0,2911.16,1720.38,1190.78,2024,5,May,Q2,0.40903969551656383,2024-05
ORD-107623,2025-03-31,West,Consumer,Office Supplies,Labels,Partner,CUST-4604,Anaya Roy,3,92.53,0.0,277.6,208.03,69.57,2025,3,Mar,Q1,0.2506123919308357,2025-03
ORD-107624,2024-06-14,South,Home Office,Office Supplies,Art Supplies,Partner,CUST-2217,Anaya Kumar,2,63.71,0.0,127.42,83.38,44.04,2024,6,Jun,Q2,0.34562862972845704,2024-06
ORD-107625,2024-11-08,South,Corporate,Technology,Accessories,Retail,CUST-7129,Vivaan Sharma,6,376.17,0.0,2257.05,1716.74,540.31,2024,11,Nov,Q4,0.23938769632927934,2024-11
ORD-107626,2025-08-25,West,Home Office,Office Supplies,Binders,Retail,CUST-2772,Vivaan Gupta,3,108.53,0.15,276.75,224.2,52.55,2025,8,Aug,Q3,0.18988256549232158,2025-08
ORD-107627,2024-04-27,West,Home Office,Technology,Monitors,Retail,CUST-8877,Isha Sinha,4,668.67,0.0,2674.66,1718.23,956.43,2024,4,Apr,Q2,0.3575893758459019,2024-04
ORD-107628,2025-10-08,East,Corporate,Furniture,Bookcases,Partner,CUST-2941,Meera Sinha,6,366.17,0.15,1867.49,1520.06,347.42,2025,10,Oct,Q4,0.18603580206587453,2025-10
ORD-107629,2025-04-17,South,Home Office,Furniture,Chairs,Online,CUST-2531,Aarav Verma,5,360.38,0.1,1621.71,1326.3,295.41,2025,4,Apr,Q2,0.18215957230330948,2025-04
ORD-107630,2025-12-18,East,Consumer,Office Supplies,Binders,Retail,CUST-2418,Meera Sinha,5,169.83,0.0,849.14,585.74,263.39,2025,12,Dec,Q4,0.3101844218856726,2025-12
ORD-107631,2025-10-25,North,Corporate,Office Supplies,Labels,Retail,CUST-8102,Isha Jha,6,112.06,0.1,605.14,379.2,225.94,2025,10,Oct,Q4,0.3733681462140992,2025-10
ORD-107632,2024-05-03,East,Consumer,Office Supplies,Labels,Online,CUST-3478,Arjun Verma,4,24.5,0.05,93.09,61.35,31.73,2024,5,May,Q2,0.3408529380169728,2024-05
ORD-107633,2025-10-12,North,Corporate,Furniture,Tables,Partner,CUST-3746,Isha Das,6,529.76,0.1,2860.69,1788.96,1071.72,2025,10,Oct,Q4,0.3746368883031716,2025-10
ORD-107634,2024-01-21,East,Consumer,Technology,Accessories,Retail,CUST-9168,Meera Roy,6,514.9,0.0,3089.4,2351.16,738.24,2024,1,Jan,Q1,0.23895902116915907,2024-01
ORD-107635,2024-03-01,North,Corporate,Technology,Laptops,Online,CUST-9143,Aarav Sharma,4,122.0,0.0,488.01,320.05,167.96,2024,3,Mar,Q1,0.3441732751378046,2024-03
ORD-107636,2025-02-22,West,Corporate,Furniture,Bookcases,Online,CUST-2356,Meera Das,5,449.26,0.05,2133.97,1323.58,810.39,2025,2,Feb,Q1,0.3797569787766464,2025-02
ORD-107637,2025-05-06,North,Corporate,Technology,Laptops,Retail,CUST-9395,Isha Jha,5,791.4,0.0,3956.98,2645.22,1311.76,2025,5,May,Q2,0.33150533993095743,2025-05
ORD-107638,2025-08-12,West,Consumer,Furniture,Storage,Online,CUST-3149,Kabir Patel,6,173.4,0.0,1040.37,678.27,362.1,2025,8,Aug,Q3,0.34804925170852685,2025-08
ORD-107639,2024-11-29,North,Corporate,Furniture,Tables,Partner,CUST-1759,Kabir Sinha,5,297.14,0.1,1337.13,1003.09,334.04,2024,11,Nov,Q4,0.24981864141856064,2024-11
ORD-107640,2025-04-14,South,Home Office,Office Supplies,Paper,Partner,CUST-6833,Isha Roy,5,60.26,0.2,241.05,156.74,84.31,2025,4,Apr,Q2,0.34976146027795063,2025-04
ORD-107641,2024-10-28,South,Home Office,Office Supplies,Paper,Retail,CUST-6615,Riya Verma,1,15.98,0.0,15.98,11.08,4.9,2024,10,Oct,Q4,0.3066332916145182,2024-10
ORD-107642,2025-02-20,West,Corporate,Technology,Laptops,Retail,CUST-3840,Arjun Verma,2,582.58,0.0,1165.16,726.78,438.38,2025,2,Feb,Q1,0.37624017302344737,2025-02
ORD-107643,2024-02-05,South,Home Office,Furniture,Bookcases,Online,CUST-5960,Aarav Roy,4,100.58,0.15,341.96,220.93,121.03,2024,2,Feb,Q1,0.3539302842437712,2024-02
ORD-107644,2024-03-14,West,Home Office,Technology,Phones,Retail,CUST-6720,Diya Roy,1,250.71,0.0,250.71,148.4,102.31,2024,3,Mar,Q1,0.4080810498185154,2024-03
ORD-107645,2025-06-06,East,Corporate,Furniture,Storage,Online,CUST-5353,Aarav Verma,1,289.98,0.0,289.98,188.79,101.2,2025,6,Jun,Q2,0.3489895854886544,2025-06
ORD-107646,2024-12-09,West,Consumer,Furniture,Storage,Retail,CUST-1261,Isha Sharma,7,297.5,0.0,2082.5,1516.76,565.74,2024,12,Dec,Q4,0.2716638655462185,2024-12
ORD-107647,2025-06-08,South,Home Office,Technology,Laptops,Retail,CUST-2763,Riya Jha,2,567.09,0.05,1077.48,873.35,204.12,2025,6,Jun,Q2,0.18944203140661545,2025-06
ORD-107648,2025-09-27,North,Corporate,Office Supplies,Paper,Retail,CUST-1512,Diya Patel,7,144.04,0.05,957.86,651.09,306.77,2025,9,Sep,Q3,0.32026600964650365,2025-09
ORD-107649,2025-12-28,East,Consumer,Office Supplies,Binders,Retail,CUST-2027,Isha Kumar,2,66.06,0.05,125.51,102.54,22.98,2025,12,Dec,Q4,0.1830929806389929,2025-12
ORD-107650,2024-03-07,South,Corporate,Technology,Monitors,Online,CUST-7972,Vivaan Singh,6,249.3,0.1,1346.22,883.81,462.41,2024,3,Mar,Q1,0.3434876914620196,2024-03
ORD-107651,2024-04-05,South,Consumer,Office Supplies,Paper,Partner,CUST-1189,Aditya Verma,2,163.64,0.05,310.91,208.42,102.5,2024,4,Apr,Q2,0.3296773986040976,2024-04
ORD-107652,2025-03-18,West,Corporate,Furniture,Storage,Retail,CUST-9924,Vivaan Verma,6,487.34,0.0,2924.06,2095.4,828.65,2025,3,Mar,Q1,0.2833902177109909,2025-03
ORD-107653,2024-10-20,North,Corporate,Technology,Laptops,Retail,CUST-3585,Riya Roy,7,278.35,0.0,1948.45,1471.98,476.47,2024,10,Oct,Q4,0.24453796607559855,2024-10
ORD-107654,2024-06-09,North,Home Office,Furniture,Bookcases,Online,CUST-5006,Vivaan Roy,2,88.99,0.05,169.08,98.21,70.87,2024,6,Jun,Q2,0.41915069789448783,2024-06
ORD-107655,2024-12-08,South,Home Office,Technology,Monitors,Online,CUST-6978,Diya Kumar,4,91.63,0.1,329.86,242.54,87.32,2024,12,Dec,Q4,0.2647183653671254,2024-12
ORD-107656,2025-04-22,North,Corporate,Office Supplies,Paper,Online,CUST-8528,Riya Sharma,1,88.94,0.05,84.49,64.63,19.87,2025,4,Apr,Q2,0.2351757604450231,2025-04
ORD-107657,2025-06-15,North,Corporate,Furniture,Tables,Online,CUST-3329,Aarav Roy,1,129.92,0.0,129.92,79.34,50.58,2025,6,Jun,Q2,0.3893165024630542,2025-06
ORD-107658,2024-04-28,South,Corporate,Furniture,Storage,Retail,CUST-7846,Diya Roy,2,343.23,0.2,549.16,368.33,180.83,2024,4,Apr,Q2,0.3292847257629835,2024-04
ORD-107659,2024-12-31,East,Corporate,Technology,Monitors,Online,CUST-4820,Anaya Sinha,2,781.27,0.05,1484.41,962.6,521.81,2024,12,Dec,Q4,0.35152686926118787,2024-12
ORD-107660,2024-11-18,North,Consumer,Furniture,Chairs,Partner,CUST-7427,Riya Das,2,434.55,0.15,738.74,562.07,176.67,2024,11,Nov,Q4,0.23915044535289814,2024-11
ORD-107661,2024-12-22,East,Corporate,Technology,Accessories,Online,CUST-7440,Anaya Das,2,650.69,0.1,1171.25,742.04,429.21,2024,12,Dec,Q4,0.3664546424759872,2024-12
ORD-107662,2025-09-29,East,Consumer,Office Supplies,Labels,Partner,CUST-9886,Meera Sinha,3,126.88,0.05,361.61,235.85,125.76,2025,9,Sep,Q3,0.3477779928652416,2025-09
ORD-107663,2025-05-19,East,Corporate,Technology,Laptops,Online,CUST-5191,Riya Gupta,3,112.29,0.1,303.18,223.88,79.3,2025,5,May,Q2,0.2615607889702487,2025-05
ORD-107664,2024-12-17,West,Home Office,Technology,Accessories,Partner,CUST-8241,Aditya Sinha,1,335.93,0.1,302.34,197.67,104.66,2024,12,Dec,Q4,0.3461665674406298,2024-12
ORD-107665,2025-02-10,South,Corporate,Technology,Accessories,Retail,CUST-6449,Kabir Gupta,2,81.27,0.1,146.28,91.89,54.38,2025,2,Feb,Q1,0.3717528028438611,2025-02
ORD-107666,2024-01-26,North,Corporate,Office Supplies,Binders,Retail,CUST-7893,Arjun Kumar,2,170.59,0.05,324.12,226.05,98.07,2024,1,Jan,Q1,0.3025731210662717,2024-01
ORD-107667,2025-11-12,East,Consumer,Furniture,Chairs,Retail,CUST-7702,Kabir Kumar,3,489.02,0.1,1320.35,1024.26,296.09,2025,11,Nov,Q4,0.2242511455295944,2025-11
ORD-107668,2025-08-24,West,Home Office,Furniture,Chairs,Partner,CUST-8834,Aarav Jha,2,235.15,0.15,399.76,308.6,91.16,2025,8,Aug,Q3,0.22803682209325596,2025-08
ORD-107669,2024-07-24,West,Home Office,Furniture,Bookcases,Online,CUST-3621,Arjun Sinha,5,594.44,0.15,2526.35,1579.74,946.62,2024,7,Jul,Q3,0.37469867595542977,2024-07
ORD-107670,2024-03-09,South,Corporate,Technology,Accessories,Retail,CUST-6127,Vivaan Das,6,264.12,0.0,1584.74,1013.13,571.61,2024,3,Mar,Q1,0.3606963918371468,2024-03
ORD-107671,2024-12-08,North,Home Office,Technology,Monitors,Retail,CUST-2743,Riya Singh,6,171.86,0.05,979.61,638.43,341.18,2024,12,Dec,Q4,0.34828145894794865,2024-12
ORD-107672,2025-12-05,South,Consumer,Technology,Accessories,Retail,CUST-6560,Arjun Patel,3,540.07,0.05,1539.21,1246.6,292.61,2025,12,Dec,Q4,0.19010401439699587,2025-12
ORD-107673,2024-04-01,West,Corporate,Office Supplies,Labels,Online,CUST-1552,Meera Singh,4,11.32,0.0,45.29,35.61,9.68,2024,4,Apr,Q2,0.21373371605210864,2024-04
ORD-107674,2024-11-23,South,Home Office,Furniture,Bookcases,Online,CUST-4548,Aditya Singh,2,505.98,0.2,809.57,488.12,321.45,2024,11,Nov,Q4,0.39706263819064436,2024-11
ORD-107675,2024-06-03,South,Consumer,Office Supplies,Art Supplies,Retail,CUST-9809,Aditya Roy,6,174.31,0.1,941.28,586.15,355.13,2024,6,Jun,Q2,0.3772841237463879,2024-06
ORD-107676,2024-02-10,North,Consumer,Technology,Accessories,Partner,CUST-7601,Kabir Patel,2,393.81,0.0,787.62,634.51,153.11,2024,2,Feb,Q1,0.19439577461212262,2024-02
ORD-107677,2025-12-08,North,Consumer,Office Supplies,Labels,Online,CUST-7471,Arjun Gupta,1,12.32,0.05,11.7,8.64,3.06,2025,12,Dec,Q4,0.26153846153846155,2025-12
ORD-107678,2025-09-22,East,Consumer,Office Supplies,Art Supplies,Online,CUST-2878,Meera Verma,6,135.77,0.05,773.9,605.86,168.04,2025,9,Sep,Q3,0.21713399664039282,2025-09
ORD-107679,2025-04-03,East,Home Office,Office Supplies,Paper,Online,CUST-1051,Anaya Gupta,5,39.04,0.0,195.22,118.3,76.93,2025,4,Apr,Q2,0.3940682307140662,2025-04
ORD-107680,2025-02-15,North,Corporate,Office Supplies,Binders,Online,CUST-1469,Aditya Jha,1,174.46,0.1,157.02,105.09,51.92,2025,2,Feb,Q1,0.33065851483887404,2025-02
ORD-107681,2024-01-15,North,Corporate,Office Supplies,Paper,Retail,CUST-9127,Kabir Patel,7,153.03,0.15,910.51,629.53,280.97,2024,1,Jan,Q1,0.30858529834927684,2024-01
ORD-107682,2025-11-01,North,Home Office,Technology,Accessories,Online,CUST-4679,Meera Singh,4,636.12,0.15,2162.81,1507.86,654.95,2025,11,Nov,Q4,0.30282364146642565,2025-11
ORD-107683,2024-07-16,South,Corporate,Office Supplies,Paper,Retail,CUST-3063,Riya Jha,1,130.95,0.0,130.95,84.65,46.3,2024,7,Jul,Q3,0.3535700649102711,2024-07
ORD-107684,2024-02-04,North,Home Office,Office Supplies,Paper,Retail,CUST-9512,Vivaan Verma,5,100.25,0.1,451.13,272.45,178.68,2024,2,Feb,Q1,0.396072085651586,2024-02
ORD-107685,2025-01-20,South,Corporate,Office Supplies,Labels,Partner,CUST-2740,Aditya Patel,3,159.92,0.0,479.76,283.43,196.32,2025,1,Jan,Q1,0.4092046023011506,2025-01
ORD-107686,2025-08-27,North,Home Office,Technology,Phones,Online,CUST-4710,Aditya Verma,2,153.16,0.1,275.69,192.74,82.95,2025,8,Aug,Q3,0.300881424788712,2025-08
ORD-107687,2024-03-11,North,Corporate,Office Supplies,Labels,Partner,CUST-8159,Diya Sharma,5,18.69,0.0,93.44,56.67,36.77,2024,3,Mar,Q1,0.3935145547945206,2024-03
ORD-107688,2024-11-06,West,Consumer,Technology,Phones,Online,CUST-2499,Riya Singh,6,158.4,0.1,855.36,672.79,182.57,2024,11,Nov,Q4,0.2134422933034044,2024-11
ORD-107689,2024-10-24,West,Corporate,Furniture,Bookcases,Online,CUST-8203,Aarav Sinha,5,237.29,0.0,1186.47,863.93,322.54,2024,10,Oct,Q4,0.2718484243175133,2024-10
ORD-107690,2025-06-01,North,Consumer,Office Supplies,Art Supplies,Partner,CUST-3065,Arjun Sinha,5,24.64,0.2,98.57,72.68,25.89,2025,6,Jun,Q2,0.26265598052145683,2025-06
ORD-107691,2025-06-20,South,Corporate,Technology,Phones,Retail,CUST-7360,Kabir Kumar,4,137.31,0.1,494.33,344.49,149.83,2025,6,Jun,Q2,0.3030971213561791,2025-06
ORD-107692,2024-09-30,East,Home Office,Office Supplies,Art Supplies,Partner,CUST-5864,Kabir Verma,5,90.13,0.15,383.06,235.66,147.41,2024,9,Sep,Q3,0.3848222210619746,2024-09
ORD-107693,2024-03-17,South,Corporate,Technology,Laptops,Online,CUST-1447,Meera Sinha,3,323.05,0.0,969.16,689.45,279.71,2024,3,Mar,Q1,0.28861075570597217,2024-03
ORD-107694,2024-09-07,South,Consumer,Office Supplies,Art Supplies,Partner,CUST-6590,Aarav Singh,3,117.87,0.0,353.6,279.68,73.92,2024,9,Sep,Q3,0.2090497737556561,2024-09
ORD-107695,2025-03-19,East,Corporate,Office Supplies,Art Supplies,Retail,CUST-3328,Kabir Sharma,6,100.1,0.1,540.56,408.95,131.62,2025,3,Mar,Q1,0.2434882344235608,2025-03
ORD-107696,2024-05-02,West,Corporate,Furniture,Storage,Partner,CUST-6529,Kabir Das,4,342.73,0.15,1165.29,898.87,266.42,2024,5,May,Q2,0.22862978314411006,2024-05
ORD-107697,2025-10-08,North,Consumer,Technology,Accessories,Partner,CUST-9359,Anaya Singh,3,599.88,0.0,1799.64,1422.49,377.15,2025,10,Oct,Q4,0.20956969171612097,2025-10
ORD-107698,2025-09-30,East,Consumer,Furniture,Tables,Partner,CUST-5308,Meera Verma,7,208.41,0.05,1385.9,925.94,459.96,2025,9,Sep,Q3,0.3318854174182841,2025-09
ORD-107699,2025-08-06,West,Corporate,Office Supplies,Paper,Retail,CUST-9912,Riya Verma,2,14.77,0.15,25.1,16.5,8.6,2025,8,Aug,Q3,0.3426294820717131,2025-08
ORD-107700,2024-10-04,East,Consumer,Office Supplies,Labels,Online,CUST-1678,Diya Sinha,2,131.89,0.0,263.79,176.2,87.58,2024,10,Oct,Q4,0.33200652033814776,2024-10
ORD-107701,2025-12-24,East,Consumer,Technology,Laptops,Online,CUST-4466,Aarav Jha,4,152.61,0.1,549.4,361.09,188.3,2025,12,Dec,Q4,0.3427375318529305,2025-12
ORD-107702,2024-01-24,West,Consumer,Furniture,Storage,Retail,CUST-1478,Diya Sharma,4,549.76,0.05,2089.1,1507.82,581.28,2024,1,Jan,Q1,0.27824421999904264,2024-01
